,id,mainteam,visitteam,matchtime,m_score,v_score,mt,vt,mt_grad,vt_grad,score
2716,3081.0,洪都拉,萨尔瓦,2013-7-13,1.0,0.0,0,0,300,300,2
2717,3082.0,洪都拉,牙买加,2013-6-12,2.0,0.0,0,52,300,587,2
2718,3083.0,洪都拉,墨西哥,2013-3-23,2.0,2.0,0,15,300,1008,1
2719,3084.0,洪都拉,美国,2013-2-7,2.0,1.0,0,24,300,880,2
2720,3086.0,洪都拉,加拿大,2012-10-17,8.0,1.0,0,80,300,407,2
2721,3087.0,洪都拉,古巴,2012-9-12,1.0,0.0,0,0,300,300,2
2722,3088.0,洪都拉,巴拿马,2012-6-9,0.0,2.0,0,55,300,574,0
2723,3089.0,洪都拉,塞尔维,2011-11-15,2.0,0.0,0,0,300,300,2
2724,3090.0,洪都拉,巴拉圭,2011-9-7,0.0,3.0,0,32,300,737,0
2725,3091.0,洪都拉,哥伦比,2011-9-4,0.0,2.0,0,0,300,300,0
2726,3092.0,洪都拉,委内瑞,2011-8-11,2.0,0.0,0,0,300,300,2
2727,3093.0,洪都拉,牙买加,2011-6-14,0.0,1.0,0,52,300,587,0
2728,3094.0,芬兰,白俄,2018-6-9,2.0,0.0,62,0,507,300,2
2729,3095.0,芬兰,马耳他,2018-3-26,5.0,0.0,62,0,507,300,2
2730,3096.0,芬兰,马其顿,2018-3-23,0.0,0.0,62,77,507,422,1
2731,3097.0,芬兰,爱沙尼,2017-11-10,3.0,0.0,62,0,507,300,2
2732,3098.0,芬兰,土耳其,2017-10-10,2.0,2.0,62,37,507,714,1
2733,3099.0,芬兰,冰岛,2017-9-2,1.0,0.0,62,22,507,930,2
2734,3100.0,芬兰,乌克兰,2017-6-11,1.0,2.0,62,30,507,777,0
2735,3101.0,芬兰,列支敦,2017-6-7,1.0,1.0,62,0,507,300,1
2736,3103.0,芬兰,克罗地,2016-10-9,0.0,1.0,62,0,507,300,0
2737,3104.0,芬兰,科索沃,2016-9-6,1.0,1.0,62,0,507,300,1
2738,3107.0,芬兰,北爱,2015-10-11,1.0,1.0,62,0,507,300,1
2739,3108.0,芬兰,法罗,2015-9-8,1.0,0.0,62,0,507,300,2
2740,3109.0,芬兰,匈牙利,2015-6-13,0.0,1.0,62,49,507,604,0
2741,3110.0,芬兰,爱沙尼,2015-6-9,0.0,2.0,62,0,507,300,0
2742,3112.0,芬兰,罗马尼,2014-10-15,0.0,2.0,62,0,507,300,0
2743,3113.0,芬兰,希腊,2014-10-12,1.0,1.0,62,44,507,657,1
2744,3114.0,芬兰,捷克,2014-5-21,2.0,2.0,62,0,507,300,1
2745,3115.0,芬兰,西班牙,2013-9-7,0.0,2.0,62,8,507,1162,0
2746,3116.0,芬兰,斯洛文,2013-8-14,2.0,0.0,62,0,507,300,2
2747,3117.0,芬兰,白俄,2013-6-7,1.0,0.0,62,0,507,300,2
2748,3118.0,芬兰,格鲁吉,2012-10-12,1.0,1.0,62,0,507,300,1
2749,3119.0,芬兰,法国,2012-9-8,0.0,1.0,62,7,507,1166,0
2750,3121.0,芬兰,瑞典,2011-10-8,1.0,2.0,62,23,507,889,0
2751,3122.0,芬兰,荷兰,2011-9-7,0.0,2.0,62,19,507,969,0
2752,3123.0,芬兰,摩尔多,2011-9-2,4.0,1.0,62,0,507,300,2
2753,3124.0,芬兰,圣马力,2010-11-18,8.0,0.0,62,0,507,300,2
2754,3125.0,芬兰,匈牙利,2010-10-12,1.0,2.0,62,49,507,604,0
2755,3126.0,芬兰,比利时,2010-8-11,1.0,0.0,62,3,507,1346,2
2756,3128.0,芬兰,威尔士,2009-10-10,2.0,1.0,62,21,507,931,2
2757,3129.0,芬兰,俄罗斯,2009-6-11,0.0,3.0,62,66,507,493,0
2758,3130.0,芬兰,列支敦,2009-6-6,2.0,1.0,62,0,507,300,2
2759,3131.0,芬兰,阿塞拜,2008-10-11,1.0,0.0,62,0,507,300,2
2760,3132.0,芬兰,德国,2008-9-11,3.0,3.0,62,1,507,1544,1
2761,3133.0,芬兰,以色列,2008-8-20,2.0,0.0,62,98,507,347,2
2762,3135.0,芬兰,土耳其,2008-5-30,0.0,2.0,62,37,507,714,0
2763,3136.0,芬兰,阿塞拜,2007-11-17,2.0,1.0,62,0,507,300,2
2764,3137.0,芬兰,西班牙,2007-10-18,0.0,0.0,62,8,507,1162,1
2765,3138.0,芬兰,波兰,2007-9-12,0.0,0.0,62,10,507,1128,1
2766,3139.0,芬兰,哈萨克,2007-8-22,2.0,1.0,62,0,507,300,2
2767,3140.0,芬兰,比利时,2007-6-7,2.0,0.0,62,3,507,1346,2
2768,3141.0,芬兰,塞尔维,2007-6-3,0.0,2.0,62,0,507,300,0
2769,3144.0,马里,科特迪,2017-10-7,0.0,0.0,67,0,462,300,1
2770,3145.0,马里,摩洛哥,2017-9-6,0.0,0.0,67,42,462,681,1
2771,3148.0,马里,加蓬,2017-6-11,2.0,1.0,67,90,462,374,2
2772,3149.0,马里,埃及,2017-1-18,0.0,0.0,67,46,462,636,1
2773,3151.0,马里,加蓬,2016-11-13,0.0,0.0,67,90,462,374,1
2774,3152.0,马里,贝宁,2016-9-5,5.0,2.0,67,84,462,397,2
2775,3153.0,马里,赤道几,2016-3-26,1.0,0.0,67,0,462,300,2
2776,3156.0,马里,博茨瓦,2015-11-18,2.0,0.0,67,0,462,300,2
2777,3159.0,马里,南苏丹,2015-6-14,2.0,0.0,67,0,462,300,2
2778,3162.0,马里,几内亚,2015-1-29,1.0,1.0,67,70,462,450,1
2779,3163.0,马里,科特迪,2015-1-24,1.0,1.0,67,0,462,300,1
2780,3165.0,马里,阿尔及,2014-11-19,2.0,0.0,67,0,462,300,2
2781,3166.0,马里,埃塞俄,2014-10-16,2.0,3.0,67,0,462,300,0
2782,3172.0,马里,贝宁,2013-6-17,2.0,2.0,67,84,462,397,1
2783,3173.0,马里,卢旺达,2013-6-10,1.0,1.0,67,0,462,300,1
2784,3174.0,马里,加纳,2013-2-10,3.0,1.0,67,50,462,603,2
2785,3175.0,马里,尼日利,2013-2-6,1.0,4.0,67,0,462,300,0
2786,3176.0,马里,尼日尔,2013-1-21,1.0,0.0,67,109,462,299,2
2787,3178.0,马里,阿尔及,2012-6-11,2.0,1.0,67,0,462,300,2
2788,3179.0,马里,科特迪,2012-2-9,0.0,1.0,67,0,462,300,0
2789,3180.0,马里,几内亚,2012-1-25,1.0,0.0,67,70,462,450,2
2790,3186.0,马里,马拉维,2010-1-18,3.0,1.0,67,119,462,269,2
2791,3187.0,马里,阿尔及,2010-1-14,0.0,1.0,67,0,462,300,0
2792,3190.0,马里,苏丹,2009-10-12,1.0,0.0,67,0,462,300,2
2793,3192.0,马里,贝宁,2009-6-22,3.0,1.0,67,84,462,397,2
2794,3193.0,马里,加纳,2009-6-8,0.0,2.0,67,50,462,603,0
2795,3194.0,佛得角,塞内加,2017-10-8,0.0,2.0,0,0,300,300,0
2796,3195.0,佛得角,南非,2017-9-2,2.0,1.0,0,72,300,432,2
2797,3196.0,佛得角,乌干达,2017-6-12,0.0,1.0,0,74,300,426,0
2798,3197.0,佛得角,布基纳,2016-11-13,0.0,2.0,0,0,300,300,0
2799,3198.0,佛得角,利比亚,2016-9-4,0.0,1.0,0,100,300,341,0
2800,3199.0,佛得角,摩洛哥,2016-3-27,0.0,1.0,0,42,300,681,0
2801,3200.0,佛得角,肯尼亚,2015-11-18,2.0,0.0,0,111,300,289,2
2802,3201.0,佛得角,圣多美,2015-6-13,7.0,1.0,0,0,300,300,2
2803,3202.0,佛得角,突尼斯,2015-1-19,1.0,1.0,0,14,300,1012,1
2804,3204.0,佛得角,尼日尔,2014-11-15,3.0,1.0,0,109,300,299,2
2805,3205.0,佛得角,莫桑比,2014-10-16,1.0,0.0,0,0,300,300,2
2806,3206.0,佛得角,赞比亚,2014-9-11,2.0,1.0,0,78,300,412,2
2807,3207.0,佛得角,塞拉利,2013-6-16,1.0,0.0,0,0,300,300,2
2808,3208.0,佛得角,赤道几,2013-6-9,2.0,1.0,0,0,300,300,2
2809,3209.0,佛得角,安哥拉,2013-1-28,2.0,1.0,0,0,300,300,2
2810,3227.0,阿尔及,佛得角,2018-6-2,2.0,3.0,0,0,300,300,0
2811,3228.0,阿尔及,伊朗,2018-3-27,1.0,2.0,0,34,300,784,0
2812,3229.0,阿尔及,坦桑尼,2018-3-23,4.0,1.0,0,0,300,300,2
2813,3230.0,阿尔及,中非,2017-11-15,3.0,0.0,0,0,300,300,2
2814,3231.0,阿尔及,尼日利,2017-11-11,1.0,1.0,0,0,300,300,1
2815,3232.0,阿尔及,赞比亚,2017-9-6,0.0,1.0,0,78,300,412,0
2816,3234.0,阿尔及,多哥,2017-6-12,1.0,0.0,0,0,300,300,2
2817,3235.0,阿尔及,几内亚,2017-6-7,2.0,1.0,0,70,300,450,2
2818,3236.0,阿尔及,突尼斯,2017-1-19,1.0,2.0,0,14,300,1012,0
2819,3237.0,阿尔及,津巴布,2017-1-15,2.0,2.0,0,0,300,300,1
2820,3239.0,阿尔及,毛里塔尼,2017-1-7,3.0,1.0,0,0,300,300,2
2821,3240.0,阿尔及,喀麦隆,2016-10-10,1.0,1.0,0,50,300,603,1
2822,3241.0,阿尔及,莱索托,2016-9-5,6.0,0.0,0,0,300,300,2
2823,3242.0,阿尔及,埃塞俄,2016-3-26,7.0,1.0,0,0,300,300,2
2824,3243.0,阿尔及,坦桑尼,2015-11-18,7.0,0.0,0,0,300,300,2
2825,3244.0,阿尔及,塞内加,2015-10-14,1.0,0.0,0,0,300,300,2
2826,3245.0,阿尔及,几内亚,2015-10-10,1.0,2.0,0,70,300,450,0
2827,3246.0,阿尔及,塞舌尔,2015-6-14,4.0,0.0,0,0,300,300,2
2828,3247.0,阿尔及,塞内加,2015-1-28,2.0,0.0,0,0,300,300,2
2829,3248.0,阿尔及,加纳,2015-1-23,0.0,1.0,0,50,300,603,0
2830,3249.0,阿尔及,埃塞俄,2014-11-16,3.0,1.0,0,0,300,300,2
2831,3250.0,阿尔及,马拉维,2014-10-16,3.0,0.0,0,119,300,269,2
2832,3251.0,阿尔及,马里,2014-9-11,1.0,0.0,0,67,300,462,2
2833,3252.0,阿尔及,俄罗斯,2014-6-27,1.0,1.0,0,66,300,493,1
2834,3253.0,阿尔及,罗马尼,2014-6-5,2.0,1.0,0,0,300,300,2
2835,3254.0,阿尔及,亚美尼,2014-5-31,3.0,1.0,0,0,300,300,2
2836,3255.0,阿尔及,斯洛文,2014-3-6,2.0,0.0,0,0,300,300,2
2837,3256.0,阿尔及,布基纳,2013-11-20,1.0,0.0,0,0,300,300,2
2838,3257.0,阿尔及,马里,2013-9-11,1.0,0.0,0,67,300,462,2
2839,3261.0,阿尔及,贝宁,2013-3-27,3.0,1.0,0,84,300,397,2
2840,3262.0,阿尔及,科特迪,2013-1-31,2.0,2.0,0,0,300,300,1
2841,3263.0,阿尔及,多哥,2013-1-27,0.0,2.0,0,0,300,300,0
2842,3264.0,阿尔及,波黑,2012-11-15,0.0,1.0,0,41,300,688,0
2843,3274.0,阿尔及,斯洛文,2010-6-13,0.0,1.0,0,0,300,300,0
2844,3276.0,阿尔及,塞尔维,2010-3-4,0.0,3.0,0,0,300,300,0
2845,3277.0,沙特,秘鲁,2018-6-4,0.0,3.0,0,11,300,1106,0
2846,3278.0,沙特,阿尔及,2018-5-10,2.0,0.0,0,0,300,300,2
2847,3279.0,沙特,乌克兰,2018-3-24,1.0,1.0,0,30,300,777,1
2848,3280.0,沙特,摩尔多,2018-2-27,3.0,0.0,0,0,300,300,2
2849,3281.0,沙特,阿曼,2017-12-28,0.0,2.0,0,87,300,383,0
2850,3285.0,沙特,日本,2017-9-6,1.0,0.0,0,60,300,528,2
2851,3286.0,沙特,伊拉克,2017-3-29,1.0,0.0,0,91,300,372,2
2852,3288.0,沙特,阿联酋,2016-10-12,3.0,0.0,0,0,300,300,2
2853,3289.0,沙特,澳大利,2016-10-7,2.0,2.0,0,0,300,300,1
2854,3290.0,沙特,泰国,2016-9-2,1.0,0.0,0,0,300,300,2
2855,3292.0,沙特,马来,2016-3-25,2.0,0.0,0,0,300,300,2
2856,3293.0,沙特,阿联酋,2015-10-9,2.0,1.0,0,0,300,300,2
2857,3294.0,沙特,东帝汶,2015-9-4,7.0,0.0,0,0,300,300,2
2858,3296.0,沙特,中国,2015-1-10,0.0,1.0,0,73,300,431,0
2859,3297.0,沙特,韩国,2015-1-4,0.0,2.0,0,61,300,520,0
2860,3298.0,沙特,卡塔尔,2014-11-27,1.0,2.0,0,101,300,339,0
2861,3299.0,沙特,阿联酋,2014-11-24,3.0,2.0,0,0,300,300,2
2862,3304.0,沙特,乌拉圭,2014-10-11,1.0,1.0,0,17,300,976,1
2863,3305.0,沙特,澳大利,2014-9-9,2.0,3.0,0,0,300,300,0
2864,3306.0,沙特,摩尔多,2014-5-24,0.0,4.0,0,0,300,300,0
2865,3307.0,沙特,印尼,2014-3-6,1.0,0.0,0,0,300,300,2
2866,3308.0,沙特,伊拉克,2013-11-16,2.0,1.0,0,91,300,372,2
2867,3309.0,沙特,中国,2013-2-7,2.0,1.0,0,73,300,431,2
2868,3310.0,沙特,阿根廷,2012-11-15,0.0,0.0,0,5,300,1254,1
2869,3311.0,沙特,阿曼,2011-11-16,0.0,0.0,0,87,300,383,1
2870,3312.0,沙特,泰国,2011-11-12,3.0,0.0,0,0,300,300,2
2871,3313.0,沙特,澳大利,2011-9-7,1.0,3.0,0,0,300,300,0
2872,3315.0,沙特,日本,2011-1-17,0.0,5.0,0,60,300,528,0
2873,3316.0,沙特,叙利亚,2011-1-10,1.0,2.0,0,76,300,423,0
2874,3324.0,沙特,巴林,2009-9-10,2.0,2.0,0,116,300,281,1
2875,3325.0,沙特,朝鲜,2009-6-18,0.0,0.0,0,110,300,297,1
2876,3326.0,沙特,阿联酋,2009-4-2,3.0,2.0,0,0,300,300,2
2877,3327.0,科特迪,摩尔多,2018-3-28,2.0,1.0,0,0,300,300,2
2878,3328.0,科特迪,赞比亚,2018-1-19,0.0,2.0,0,78,300,412,0
2879,3329.0,科特迪,纳米比,2018-1-15,0.0,1.0,0,0,300,300,0
2880,3330.0,科特迪,摩洛哥,2017-11-12,0.0,2.0,0,42,300,681,0
2881,3331.0,科特迪,加蓬,2017-9-6,1.0,2.0,0,90,300,374,0
2882,3335.0,科特迪,塞内加,2017-3-28,1.0,1.0,0,0,300,300,1
2883,3336.0,科特迪,民刚果,2017-1-20,2.0,2.0,0,0,300,300,1
2884,3337.0,科特迪,多哥,2017-1-16,0.0,0.0,0,0,300,300,1
2885,3338.0,科特迪,乌干达,2017-1-11,3.0,0.0,0,74,300,426,2
2886,3339.0,科特迪,津巴布,2016-12-27,0.0,0.0,0,0,300,300,1
2887,3343.0,科特迪,加蓬,2016-6-5,2.0,1.0,0,90,300,374,2
2888,3344.0,科特迪,苏丹,2016-3-26,1.0,0.0,0,0,300,300,2
2889,3346.0,科特迪,利比里,2015-11-18,3.0,0.0,0,0,300,300,2
2890,3349.0,科特迪,安哥拉,2015-3-27,2.0,0.0,0,0,300,300,2
2891,3350.0,科特迪,加纳,2015-2-9,0.0,0.0,0,50,300,603,1
2892,3351.0,科特迪,阿尔及,2015-2-2,3.0,1.0,0,0,300,300,2
2893,3352.0,科特迪,喀麦隆,2015-1-29,1.0,0.0,0,50,300,603,2
2894,3353.0,科特迪,几内亚,2015-1-20,1.0,1.0,0,70,300,450,1
2895,3355.0,科特迪,喀麦隆,2014-11-19,0.0,0.0,0,50,300,603,1
2896,3356.0,科特迪,民刚果,2014-10-16,3.0,4.0,0,0,300,300,0
2897,3358.0,科特迪,日本,2014-6-15,2.0,1.0,0,60,300,528,2
2898,3359.0,科特迪,塞内加,2013-10-13,3.0,1.0,0,0,300,300,2
2899,3360.0,科特迪,摩洛哥,2013-9-8,1.0,1.0,0,42,300,681,1
2900,3362.0,科特迪,冈比亚,2013-3-24,3.0,0.0,0,0,300,300,2
2901,3363.0,科特迪,突尼斯,2013-1-26,3.0,0.0,0,14,300,1012,2
2902,3364.0,科特迪,多哥,2013-1-22,2.0,1.0,0,0,300,300,2
2903,3368.0,科特迪,安哥拉,2012-1-31,2.0,0.0,0,0,300,300,2
2904,3369.0,科特迪,布基纳,2012-1-27,2.0,0.0,0,0,300,300,2
2905,3370.0,科特迪,苏丹,2012-1-22,1.0,0.0,0,0,300,300,2
2906,3376.0,科特迪,葡萄牙,2010-6-15,0.0,0.0,0,4,300,1306,1
2907,3377.0,几内亚,苏丹,2018-1-14,1.0,2.0,70,0,450,300,0
2908,3378.0,几内亚,突尼斯,2017-10-8,1.0,4.0,70,14,450,1012,0
2909,3379.0,几内亚,利比亚,2017-9-1,3.0,2.0,70,100,450,341,2
2910,3381.0,几内亚,民刚果,2016-11-14,1.0,2.0,70,0,450,300,0
2911,3383.0,几内亚,马拉维,2016-3-26,0.0,0.0,70,119,450,269,1
2912,3386.0,几内亚,纳米比,2015-11-16,2.0,0.0,70,0,450,300,2
2913,3389.0,几内亚,斯威士兰,2015-6-13,1.0,2.0,70,0,450,300,0
2914,3391.0,几内亚,喀麦隆,2015-1-25,1.0,1.0,70,50,450,603,1
2915,3392.0,几内亚,乌干达,2014-11-19,2.0,0.0,70,74,450,426,2
2916,3393.0,几内亚,加纳,2014-10-12,1.0,1.0,70,50,450,603,1
2917,3394.0,几内亚,多哥,2014-9-6,2.0,1.0,70,0,450,300,2
2918,3396.0,几内亚,津巴布,2013-6-17,1.0,0.0,70,0,450,300,2
2919,3397.0,几内亚,莫桑比,2013-6-10,6.0,1.0,70,0,450,300,2
2920,3400.0,几内亚,埃及,2012-6-11,2.0,3.0,70,46,450,636,0
2921,3405.0,几内亚,布基纳,2009-10-12,1.0,2.0,70,0,450,300,0
2922,3406.0,几内亚,马拉维,2009-6-22,2.0,1.0,70,119,450,269,2
2923,3407.0,几内亚,科特迪,2009-6-8,1.0,2.0,70,0,450,300,0
2924,3412.0,几内亚,纳米比,2008-1-29,1.0,1.0,70,0,450,300,1
2925,3413.0,几内亚,摩洛哥,2008-1-25,3.0,2.0,70,42,450,681,2
2926,3421.0,俄罗斯,土耳其,2018-6-5,1.0,1.0,66,37,493,714,1
2927,3422.0,俄罗斯,法国,2018-3-27,1.0,3.0,66,7,493,1166,0
2928,3423.0,俄罗斯,巴西,2018-3-23,0.0,3.0,66,2,493,1384,0
2929,3424.0,俄罗斯,西班牙,2017-11-15,3.0,3.0,66,8,493,1162,1
2930,3425.0,俄罗斯,阿根廷,2017-11-11,0.0,1.0,66,5,493,1254,0
2931,3426.0,俄罗斯,伊朗,2017-10-10,1.0,1.0,66,34,493,784,1
2932,3427.0,俄罗斯,韩国,2017-10-7,4.0,2.0,66,61,493,520,2
2933,3429.0,俄罗斯,墨西哥,2017-6-24,1.0,2.0,66,15,493,1008,0
2934,3430.0,俄罗斯,葡萄牙,2017-6-21,0.0,1.0,66,4,493,1306,0
2935,3431.0,俄罗斯,新西兰,2017-6-17,2.0,0.0,66,0,493,300,2
2936,3432.0,俄罗斯,智利,2017-6-9,1.0,1.0,66,9,493,1146,1
2937,3433.0,俄罗斯,比利时,2017-3-28,3.0,3.0,66,3,493,1346,1
2938,3434.0,俄罗斯,科特迪,2017-3-24,0.0,2.0,66,0,493,300,0
2939,3435.0,俄罗斯,罗马尼,2016-11-15,1.0,0.0,66,0,493,300,2
2940,3436.0,俄罗斯,哥斯达,2016-10-9,3.0,4.0,66,0,493,300,0
2941,3437.0,俄罗斯,加纳,2016-9-6,1.0,0.0,66,50,493,603,2
2942,3438.0,俄罗斯,威尔士,2016-6-21,0.0,3.0,66,21,493,931,0
2943,3439.0,俄罗斯,斯洛伐,2016-6-15,1.0,2.0,66,0,493,300,0
2944,3440.0,俄罗斯,捷克,2016-6-1,1.0,2.0,66,0,493,300,0
2945,3441.0,俄罗斯,立陶宛,2016-3-26,3.0,0.0,66,0,493,300,2
2946,3442.0,俄罗斯,克罗地,2015-11-17,1.0,3.0,66,0,493,300,0
2947,3443.0,俄罗斯,葡萄牙,2015-11-14,1.0,0.0,66,4,493,1306,2
2948,3444.0,俄罗斯,黑山,2015-10-12,2.0,0.0,66,43,493,671,2
2949,3445.0,俄罗斯,瑞典,2015-9-5,1.0,0.0,66,23,493,889,2
2950,3446.0,俄罗斯,奥地利,2015-6-14,0.0,1.0,66,26,493,841,0
2951,3447.0,俄罗斯,白俄,2015-6-7,4.0,2.0,66,0,493,300,2
2952,3448.0,俄罗斯,哈萨克,2015-3-31,0.0,0.0,66,0,493,300,1
2953,3449.0,俄罗斯,摩尔多,2014-10-12,1.0,1.0,66,0,493,300,1
2954,3450.0,俄罗斯,列支敦,2014-9-8,4.0,0.0,66,0,493,300,2
2955,3451.0,俄罗斯,阿塞拜,2014-9-3,4.0,0.0,66,0,493,300,2
2956,3452.0,俄罗斯,韩国,2014-6-18,1.0,1.0,66,61,493,520,1
2957,3453.0,俄罗斯,摩洛哥,2014-6-6,2.0,0.0,66,42,493,681,2
2958,3454.0,俄罗斯,斯洛伐,2014-5-26,1.0,0.0,66,0,493,300,2
2959,3455.0,俄罗斯,亚美尼,2014-3-5,2.0,0.0,66,0,493,300,2
2960,3456.0,俄罗斯,韩国,2013-11-19,2.0,1.0,66,61,493,520,2
2961,3457.0,俄罗斯,塞尔维,2013-11-16,1.0,1.0,66,0,493,300,1
2962,3458.0,俄罗斯,以色列,2013-9-10,3.0,1.0,66,98,493,347,2
2963,3459.0,俄罗斯,卢森堡,2013-9-6,4.0,1.0,66,83,493,401,2
2964,3460.0,俄罗斯,美国,2012-11-14,2.0,2.0,66,24,493,880,1
2965,3461.0,俄罗斯,阿塞拜,2012-10-16,1.0,0.0,66,0,493,300,2
2966,3462.0,俄罗斯,葡萄牙,2012-10-12,1.0,0.0,66,4,493,1306,2
2967,3463.0,俄罗斯,北爱,2012-9-7,2.0,0.0,66,0,493,300,2
2968,3464.0,俄罗斯,科特迪,2012-8-15,1.0,1.0,66,0,493,300,1
2969,3465.0,俄罗斯,捷克,2012-6-9,4.0,1.0,66,0,493,300,2
2970,3466.0,俄罗斯,乌拉圭,2012-5-26,1.0,1.0,66,17,493,976,1
2971,3467.0,俄罗斯,安道尔,2011-10-12,6.0,0.0,66,0,493,300,2
2972,3468.0,俄罗斯,爱尔兰,2011-9-6,0.0,0.0,66,0,493,300,1
2973,3469.0,俄罗斯,马其顿,2011-9-2,1.0,0.0,66,77,493,422,2
2974,3470.0,俄罗斯,塞尔维,2011-8-10,1.0,0.0,66,0,493,300,2
2975,3471.0,马其顿,挪威,2017-11-12,2.0,0.0,77,48,422,608,2
2976,3472.0,马其顿,列支敦,2017-10-10,4.0,0.0,77,0,422,300,2
2977,3473.0,马其顿,阿尔巴,2017-9-6,1.0,1.0,77,0,422,300,1
2978,3474.0,马其顿,西班牙,2017-6-12,1.0,2.0,77,8,422,1162,0
2979,3475.0,马其顿,土耳其,2017-6-6,0.0,0.0,77,37,422,714,1
2980,3476.0,马其顿,白俄,2017-3-28,3.0,0.0,77,0,422,300,2
2981,3477.0,马其顿,意大利,2016-10-10,2.0,3.0,77,20,422,947,0
2982,3478.0,马其顿,以色列,2016-10-7,1.0,2.0,77,98,422,347,0
2983,3479.0,马其顿,伊朗,2016-6-3,1.0,3.0,77,34,422,784,0
2984,3480.0,马其顿,阿塞拜,2016-5-29,3.0,1.0,77,0,422,300,2
2985,3481.0,马其顿,保加利,2016-3-30,0.0,2.0,77,0,422,300,0
2986,3482.0,马其顿,黎巴嫩,2015-11-17,0.0,1.0,77,82,422,404,0
2987,3483.0,马其顿,黑山,2015-11-13,4.0,1.0,77,43,422,671,2
2988,3484.0,马其顿,乌克兰,2015-10-10,0.0,2.0,77,30,422,777,0
2989,3485.0,马其顿,西班牙,2015-9-9,0.0,1.0,77,8,422,1162,0
2990,3486.0,马其顿,澳大利,2015-3-31,0.0,0.0,77,0,422,300,1
2991,3487.0,马其顿,白俄,2015-3-28,1.0,2.0,77,0,422,300,0
2992,3488.0,马其顿,斯洛伐,2014-11-16,0.0,2.0,77,0,422,300,0
2993,3489.0,马其顿,卢森堡,2014-10-10,3.0,2.0,77,83,422,401,2
2994,3490.0,马其顿,喀麦隆,2014-5-27,0.0,2.0,77,50,422,603,0
2995,3491.0,马其顿,拉脱维,2014-3-6,2.0,1.0,77,0,422,300,2
2996,3492.0,马其顿,苏格兰,2013-9-11,1.0,2.0,77,34,422,735,0
2997,3493.0,马其顿,威尔士,2013-9-7,2.0,1.0,77,21,422,931,2
2998,3494.0,马其顿,保加利,2013-8-15,2.0,0.0,77,0,422,300,2
2999,3495.0,马其顿,比利时,2013-3-23,0.0,2.0,77,3,422,1346,0
3000,3496.0,马其顿,丹麦,2013-2-7,3.0,0.0,77,12,422,1054,2
3001,3498.0,马其顿,塞尔维,2012-10-17,1.0,0.0,77,0,422,300,2
3002,3499.0,马其顿,克罗地,2012-10-13,1.0,2.0,77,0,422,300,0
3003,3502.0,马其顿,斯洛伐,2011-10-12,1.0,1.0,77,0,422,300,1
3004,3503.0,马其顿,安道尔,2011-9-7,1.0,0.0,77,0,422,300,2
3005,3504.0,马其顿,爱尔兰,2011-6-5,0.0,2.0,77,0,422,300,0
3006,3505.0,马其顿,喀麦隆,2011-2-10,0.0,1.0,77,50,422,603,0
3007,3506.0,马其顿,俄罗斯,2010-10-13,0.0,1.0,77,66,422,493,0
3008,3507.0,马其顿,亚美尼,2010-9-8,2.0,2.0,77,0,422,300,1
3009,3511.0,马其顿,西班牙,2009-8-13,2.0,3.0,77,8,422,1162,0
3010,3512.0,马其顿,冰岛,2009-6-10,2.0,0.0,77,22,422,930,2
3011,3513.0,马其顿,挪威,2009-6-6,0.0,0.0,77,48,422,608,1
3012,3514.0,马其顿,荷兰,2008-9-11,1.0,2.0,77,19,422,969,0
3013,3515.0,马其顿,苏格兰,2008-9-6,1.0,0.0,77,34,422,735,2
3014,3516.0,马其顿,塞尔维,2008-2-6,1.0,1.0,77,0,422,300,1
3015,3517.0,马其顿,克罗地,2007-11-18,2.0,0.0,77,0,422,300,2
3016,3519.0,马其顿,爱沙尼,2007-9-13,1.0,1.0,77,0,422,300,1
3017,3521.0,萨尔瓦,加拿大,2017-10-9,1.0,0.0,0,80,300,407,2
3018,3522.0,萨尔瓦,库拉索,2017-7-14,2.0,0.0,0,0,300,300,2
3019,3523.0,萨尔瓦,尼加拉,2017-1-23,1.0,0.0,0,0,300,300,2
3020,3524.0,萨尔瓦,伯利兹,2017-1-18,3.0,1.0,0,0,300,300,2
3021,3525.0,萨尔瓦,洪都拉,2017-1-16,1.0,2.0,0,0,300,300,0
3022,3526.0,萨尔瓦,墨西哥,2016-9-3,1.0,3.0,0,15,300,1008,0
3023,3528.0,萨尔瓦,秘鲁,2016-5-29,1.0,3.0,0,11,300,1106,0
3024,3529.0,萨尔瓦,洪都拉,2016-3-26,2.0,2.0,0,0,300,300,1
3025,3530.0,萨尔瓦,加拿大,2015-11-18,0.0,0.0,0,80,300,407,1
3026,3532.0,萨尔瓦,库拉索,2015-9-9,1.0,0.0,0,0,300,300,2
3027,3533.0,萨尔瓦,加拿大,2015-7-9,0.0,0.0,0,80,300,407,1
3028,3535.0,萨尔瓦,阿根廷,2015-3-29,0.0,2.0,0,5,300,1254,0
3029,3536.0,萨尔瓦,巴拿马,2014-11-15,1.0,3.0,0,55,300,574,0
3030,3540.0,萨尔瓦,西班牙,2014-6-8,0.0,2.0,0,8,300,1162,0
3031,3541.0,萨尔瓦,科特迪,2014-6-5,1.0,2.0,0,0,300,300,0
3032,3542.0,萨尔瓦,海地,2013-7-16,1.0,0.0,0,108,300,302,2
3033,3543.0,萨尔瓦,特立尼,2013-7-9,2.0,2.0,0,0,300,300,1
